Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/cf0c2426-b049-4176-82ac-838557964040,1,0,136,136.0,136,136,94.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/d3e94f48-50f9-4724-a3ca-1ddbe87bc9c8,1,0,166,166.0,166,166,60.0,0.0005560244683106996,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/d5453110-2eea-4aed-a9b2-8750d2941896,1,0,139,139.0,139,139,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/d55f5614-950c-4e91-bd28-42ede9a410e7,1,0,170,170.0,170,170,94.0,0.0005560244683106996,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/d77fa59a-8034-4a58-a924-ed25acb76bb6,1,0,662,662.0,662,662,60.0,0.0005560244683106996,0.0,660,660,660,660,660,660,660,660,660,660,660
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/da0cb7a8-ccca-4921-af03-d04ea1ca50bc,1,0,145,145.0,145,145,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/debca1a5-e0fd-4d1a-a53f-2c75bf119ff0,1,0,145,145.0,145,145,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/e0144535-4496-420a-a6b8-0bfb1a0652d3,1,0,165,165.0,165,165,60.0,0.0005560244683106996,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/e2602d50-4e8f-47e0-80d2-50904e766c79,1,0,258,258.0,258,258,94.0,0.0005560244683106996,0.0,260,260,260,260,260,260,260,260,260,260,260
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/e4275951-8cf9-4835-9a16-72b41eb4dda5,1,0,158,158.0,158,158,60.0,0.0005560244683106996,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/efb341b0-3bdb-46af-bba0-8bb82646c385,1,0,185,185.0,185,185,60.0,0.0005560244683106996,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/f72d6c37-1ddf-41d5-9476-2483b243ecdb,1,0,161,161.0,161,161,60.0,0.0005560244683106996,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/f9046b8b-04c3-4cce-867b-97c71f9501d8,1,0,142,142.0,142,142,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/fba3824f-a458-41ac-b941-4867d7f528c2,1,0,139,139.0,139,139,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/fd8af5b5-73d4-464e-a841-53cbafacb0f4,1,0,140,140.0,140,140,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/orders/payForTheOrder,22,0,5300,6063.727272727273,175,12567,64.27272727272727,0.01223253830283539,0.0,10000,11000,11000,11000,12000,12000,13000,13000,13000,13000,13000
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/orders/queryOrdersForRefresh,4117,0,56,346.20330337624483,30,13115,276827.4051493806,2.2891527360351502,0.0,56,61,67,76,610,780,5700,6000,11000,13000,13000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/0370c993-b61c-4e03-b6d4-1ba07f9cdd5b/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,775,775.0,775,775,54.0,0.0005560244683106996,0.0,780,780,780,780,780,780,780,780,780,780,780
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/07e39d38-1d52-4eff-9ce8-36823cb6570e/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,596,596.0,596,596,54.0,0.0005560244683106996,0.0,600,600,600,600,600,600,600,600,600,600,600
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/09f40925-8e6b-4c83-9759-5ea86eb3b369/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,651,651.0,651,651,54.0,0.0005560244683106996,0.0,650,650,650,650,650,650,650,650,650,650,650
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/19409d62-084a-4d91-9d25-886d0f0e072e/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,24735,24735.0,24735,24735,54.0,0.0005560244683106996,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/1be7edc1-1fd7-4266-8013-3a89918c2898/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,12203,12203.0,12203,12203,54.0,0.0005560244683106996,0.0,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/204a4f13-d3a7-4945-8a79-8ee245ffcfd1/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,170,170.0,170,170,79.0,0.0005560244683106996,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/25502c65-d03b-4b3d-bcc0-e05f0511f0e7/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,685,685.0,685,685,54.0,0.0005560244683106996,0.0,680,680,680,680,680,680,680,680,680,680,680
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/2c32b13a-a064-4dc3-bae8-d10fb57b1b53/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,729,729.0,729,729,54.0,0.0005560244683106996,0.0,730,730,730,730,730,730,730,730,730,730,730
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/2dca3459-c428-4ac1-b728-aa9f61b62b9c/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,597,597.0,597,597,54.0,0.0005560244683106996,0.0,600,600,600,600,600,600,600,600,600,600,600
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/3196c3d3-08a2-4f7b-a39d-8694bc2743bd/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,5647,5647.0,5647,5647,79.0,0.0005560244683106996,0.0,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/3ba81cc9-e0ed-4a37-8089-f078fe6f15a0/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,659,659.0,659,659,54.0,0.0005560244683106996,0.0,660,660,660,660,660,660,660,660,660,660,660
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/42dcf436-348e-4bac-9017-689bb90cae52/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,675,675.0,675,675,54.0,0.0005560244683106996,0.0,680,680,680,680,680,680,680,680,680,680,680
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/438301b6-d6d3-4ada-9665-487f7d74fc96/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,168,168.0,168,168,79.0,0.0005560244683106996,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/49a9d9c7-3a70-44d5-87c0-b7873b287063/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,630,630.0,630,630,54.0,0.0005560244683106996,0.0,630,630,630,630,630,630,630,630,630,630,630
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/4e6d3ff2-4f03-48f9-94dd-4ce7e9df561e/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,680,680.0,680,680,54.0,0.0005560244683106996,0.0,680,680,680,680,680,680,680,680,680,680,680
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/4f54fd84-0834-4841-ab8f-773d37b4e256/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,656,656.0,656,656,54.0,0.0005560244683106996,0.0,660,660,660,660,660,660,660,660,660,660,660
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/500a1162-cace-4953-b70e-29408bd91c4f/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,16137,16137.0,16137,16137,54.0,0.0005560244683106996,0.0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/51609350-2322-4c92-b108-e7ac058c5af9/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,725,725.0,725,725,54.0,0.0005560244683106996,0.0,720,720,720,720,720,720,720,720,720,720,720
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/55427e44-504f-424b-815c-ad99db7a9691/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,148,148.0,148,148,79.0,0.0005560244683106996,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/57df2705-8bdd-4916-bcea-fd2c9c53bd2f/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,165,165.0,165,165,79.0,0.0005560244683106996,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/59252857-9878-4392-a7f8-504478194fb4/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,808,808.0,808,808,54.0,0.0005560244683106996,0.0,810,810,810,810,810,810,810,810,810,810,810
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/64fc8217-f681-4ac6-866c-d43b8135bdf1/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,709,709.0,709,709,54.0,0.0005560244683106996,0.0,710,710,710,710,710,710,710,710,710,710,710
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/6586e7eb-84ea-423c-b7d5-1bbee262272b/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,656,656.0,656,656,54.0,0.0005560244683106996,0.0,660,660,660,660,660,660,660,660,660,660,660
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/71f32830-c795-47f6-ac3d-549ecea606d7/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,16066,16066.0,16066,16066,54.0,0.0005560244683106996,0.0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/8d94be9e-22b7-4cac-aede-e4e995bc75d4/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,173,173.0,173,173,79.0,0.0005560244683106996,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/8e04c067-d5d6-42e8-aa8b-b5deca02b7af/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,1077,1077.0,1077,1077,54.0,0.0005560244683106996,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/8f9d963a-30b1-4a56-8d6c-fa1fbf6b836d/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,628,628.0,628,628,54.0,0.0005560244683106996,0.0,630,630,630,630,630,630,630,630,630,630,630
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/9319b852-43a7-4719-8f37-9d878782100d/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,7041,7041.0,7041,7041,54.0,0.0005560244683106996,0.0,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/ab9cdaaa-5592-45bc-aae8-e064063adcd9/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,663,663.0,663,663,54.0,0.0005560244683106996,0.0,660,660,660,660,660,660,660,660,660,660,660
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/af940b75-1544-4fbb-bc60-a451d6356fcc/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,703,703.0,703,703,54.0,0.0005560244683106996,0.0,700,700,700,700,700,700,700,700,700,700,700
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/b81a8231-20dd-444e-810f-1aafcd8c8935/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,677,677.0,677,677,54.0,0.0005560244683106996,0.0,680,680,680,680,680,680,680,680,680,680,680
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/b9e1a699-1e3c-4b10-8034-71d518c6e301/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,700,700.0,700,700,54.0,0.0005560244683106996,0.0,700,700,700,700,700,700,700,700,700,700,700
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/bb3641c9-22c2-43b1-8b0a-35c3b5cd711e/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,657,657.0,657,657,54.0,0.0005560244683106996,0.0,660,660,660,660,660,660,660,660,660,660,660
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/bba5a783-925a-454d-8c83-7f5fea8bc6c7/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,170,179.0,168,190,79.0,0.0011120489366213992,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/c0d0574d-dfc7-47f7-bd02-80ad51e24822/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,704,704.0,704,704,54.0,0.0005560244683106996,0.0,700,700,700,700,700,700,700,700,700,700,700
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/c2594bd9-ce34-4820-a7e4-6f5c3eff1d13/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,762,762.0,762,762,54.0,0.0005560244683106996,0.0,760,760,760,760,760,760,760,760,760,760,760
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/c2cb39f0-459f-4a23-9926-e476e14d3202/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,622,622.0,622,622,54.0,0.0005560244683106996,0.0,620,620,620,620,620,620,620,620,620,620,620
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/cdacbc61-6ec7-4bce-9d08-6fd42232565f/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,4529,4529.0,4529,4529,79.0,0.0005560244683106996,0.0,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/cfb0e008-46b5-4e99-a466-4da99e821a3d/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,21806,21806.0,21806,21806,54.0,0.0005560244683106996,0.0,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/d6a93c2d-675b-408f-99d9-db621f296fcd/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,11970,11970.0,11970,11970,54.0,0.0005560244683106996,0.0,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/dc223766-799e-485a-8d1e-c18f4a5d7b05/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,14915,14915.0,14915,14915,54.0,0.0005560244683106996,0.0,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/dcc74f6c-1126-4f42-b40a-2242c4c50183/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,713,713.0,713,713,54.0,0.0005560244683106996,0.0,710,710,710,710,710,710,710,710,710,710,710
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/e1e90cc4-a1dd-4a62-b1d7-7634e35ab197/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,4648,4648.0,4648,4648,79.0,0.0005560244683106996,0.0,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/e54db817-8819-471f-80fa-329b2101d655/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,1190,1190.0,1190,1190,54.0,0.0005560244683106996,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/f0ed4f5b-12a2-4e60-bdc4-1469608241d9/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,900,900.0,900,900,54.0,0.0005560244683106996,0.0,900,900,900,900,900,900,900,900,900,900,900
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/ticket/cancleTicket/f764af20-cdd9-40c4-bb43-19d1f32e3b97/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,11006,11006.0,11006,11006,54.0,0.0005560244683106996,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/tickets/getLeftTripTickets,6661,0,17,118.64389731271581,7,14580,424.0,3.7036789834175696,0.0,17,18,19,20,23,230,2000,2300,7500,15000,15000
POST,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/tickets/preserveTickets,40,0,9000,18890.95,3107,53959,88.0,0.02224097873242798,0.0,9200,29000,35000,42000,45000,45000,45000,45000,45000,45000,45000
,Aggregated,11042,0,21,303.4147799311719,7,53959,103475.15404817968,6.139622179086745,0.0,21,50,55,59,420,810,3700,6000,33000,45000,45000
